longitude,latitude,basin,region,district_code,public_meeting,permit,extraction_type,management,payment,water_quality,quantity,source,waterpoint_type,pop_log,age,status_group
32.73,-5.79,Lake Tanganyika,Tabora,D5,True,True,other,vwc,pay per bucket,soft,dry,spring,communal standpipe,5.737381174257634,12,non functional
38.93,-5.44,Pangani,Tanga,D5,True,False,submersible,vwc,never pay,soft,insufficient,river,communal standpipe,4.605170185988092,35,non functional
39.05,-5.28,Pangani,Tanga,D3,True,False,gravity,vwc,pay monthly,soft,insufficient,machine dbh,communal standpipe multiple,4.605170185988092,16,functional
32.72,-3.84,Lake Victoria,Shinyanga,D3,True,True,nira/tanira,water authority,never pay,soft,enough,shallow well,hand pump,6.214608098422191,6,functional
36.13,-8.32,Rufiji,Morogoro,D3,True,True,gravity,vwc,pay when scheme fails,soft,enough,river,communal standpipe,3.912023005428146,8,functional
35.84,-6.5,Rufiji,Dodoma,D4,True,True,submersible,vwc,pay per bucket,soft,insufficient,machine dbh,communal standpipe,5.4957391006863725,6,functional
34.91,-11.17,Lake Nyasa,Ruvuma,D3,True,True,gravity,vwc,unknown,soft,dry,spring,communal standpipe,4.0943445622221,18,non functional
37.31,-11.12,Ruvuma / Southern Coast,Ruvuma,D1,True,False,other,vwc,pay when scheme fails,soft,insufficient,machine dbh,hand pump,5.298317366548036,14,functional needs repair
35.09,-4.75,Internal,Singida,D2,True,True,mono,vwc,unknown,unknown,dry,machine dbh,communal standpipe,5.552959584921617,43,non functional
35.76,-4.04,Internal,Manyara,D1,True,True,other,vwc,never pay,soft,enough,shallow well,other,5.537334267018537,20,non functional
38.11,-5.33,Pangani,Tanga,D6,False,False,submersible,vwc,never pay,soft,enough,dam,communal standpipe multiple,8.517193191416238,1,non functional
37.44,-6.31,Wami / Ruvu,Morogoro,D6,False,True,submersible,private operator,pay per bucket,salty,insufficient,machine dbh,communal standpipe,5.438079308923196,2,non functional
33.9,-1.45,Lake Victoria,Mara,D6,False,False,submersible,vwc,never pay,soft,enough,lake,communal standpipe,6.1092475827643655,34,non functional
33.25,-3.91,Internal,Shinyanga,D3,True,False,other,parastatal,never pay,soft,seasonal,rainwater harvesting,communal standpipe,6.214608098422191,6,functional
35.12412698412698,-4.258756613756614,Lake Victoria,Shinyanga,D1,True,False,nira/tanira,wug,unknown,soft,enough,shallow well,hand pump,6.214608098422191,7,functional
33.79,-3.33,Internal,Shinyanga,D2,True,False,gravity,wug,never pay,soft,dry,rainwater harvesting,communal standpipe,6.214608098422191,7,non functional
36.94,-4.2,Pangani,Manyara,D4,True,True,submersible,vwc,unknown,salty,enough,machine dbh,cattle trough,6.907755278982137,3,functional
29.74,-4.89,Lake Tanganyika,Kigoma,D3,True,True,nira/tanira,vwc,pay monthly,soft,insufficient,shallow well,other,5.3471075307174685,10,non functional
33.3,-3.02,Lake Victoria,Mwanza,D4,True,True,swn 80,vwc,never pay,soft,enough,shallow well,hand pump,6.194405391104672,15,functional
32.86,-5.14,Lake Tanganyika,Tabora,D6,False,True,india mark ii,vwc,never pay,soft,dry,shallow well,hand pump,5.972692541927154,10,non functional
32.77,-4.16,Lake Tanganyika,Tabora,D1,False,False,other,unknown,never pay,soft,enough,shallow well,other,5.778840172736036,7,non functional
33.13,-5.12,Lake Tanganyika,Tabora,D3,True,True,other,vwc,unknown,milky,insufficient,shallow well,other,5.778416335036015,16,non functional
38.38,-4.84,Pangani,Tanga,D1,True,True,gravity,vwc,pay monthly,soft,enough,spring,communal standpipe,5.19295685089021,23,non functional
30.02,-4.34,Lake Tanganyika,Kigoma,D2,True,True,gravity,water board,pay monthly,soft,insufficient,river,communal standpipe,5.768320995793772,31,functional
39.39,-7.02,Wami / Ruvu,Pwani,D43,True,False,india mark ii,vwc,never pay,soft,enough,machine dbh,hand pump,5.537334267018537,1,non functional
36.9,-7.85,Rufiji,Morogoro,D3,True,True,gravity,vwc,pay monthly,soft,insufficient,river,communal standpipe,5.298317366548036,13,functional needs repair
33.14,-2.53,Lake Victoria,Mwanza,D2,True,True,other,vwc,never pay,soft,enough,shallow well,other,6.194405391104672,15,non functional
29.74,-4.73,Lake Tanganyika,Kigoma,D3,True,True,gravity,parastatal,pay monthly,soft,seasonal,rainwater harvesting,communal standpipe,4.356708826689592,8,functional needs repair
34.18,-2.95,Lake Victoria,Shinyanga,D1,True,False,nira/tanira,wug,other,soft,enough,shallow well,hand pump,6.214608098422191,2,functional
38.16,-6.78,Wami / Ruvu,Morogoro,D2,True,True,nira/tanira,vwc,pay annually,soft,insufficient,shallow well,hand pump,6.214608098422191,11,functional
30.54,-2.49,Lake Victoria,Kagera,D30,True,False,gravity,vwc,never pay,soft,dry,spring,communal standpipe,6.020025972800595,5,non functional
31.7,-2.53,Lake Victoria,Kagera,D8,True,True,nira/tanira,vwc,pay monthly,soft,insufficient,shallow well,hand pump,6.080068790614366,15,functional
33.62,-3.33,Internal,Shinyanga,D2,True,False,other,wug,other,soft,enough,shallow well,other,6.214608098422191,7,non functional
35.0,-4.99,Internal,Singida,D2,True,True,mono,vwc,unknown,unknown,dry,machine dbh,communal standpipe,5.552959584921617,43,non functional
36.03,-10.83,Ruvuma / Southern Coast,Ruvuma,D5,True,False,gravity,parastatal,never pay,soft,seasonal,rainwater harvesting,communal standpipe,4.605170185988092,1,functional
36.68,-8.32,Rufiji,Morogoro,D3,True,True,gravity,vwc,pay monthly,soft,dry,river,communal standpipe,5.438079308923196,27,non functional
34.3,-1.68,Lake Victoria,Mara,D2,True,True,other - rope pump,other,never pay,soft,enough,shallow well,hand pump,3.6888794541139363,4,functional
37.1,-6.05,Wami / Ruvu,Morogoro,D1,True,True,swn 80,vwc,pay annually,soft,insufficient,shallow well,hand pump,8.517193191416238,16,functional
30.03,-4.34,Lake Tanganyika,Kigoma,D2,True,True,gravity,water board,pay monthly,soft,enough,river,communal standpipe,5.768320995793772,12,functional
39.12,-6.89,Wami / Ruvu,Dar es Salaam,D2,True,False,submersible,wug,pay per bucket,soft,enough,machine dbh,communal standpipe,5.521460917862246,3,functional
29.88,-4.6,Lake Tanganyika,Kigoma,D2,True,True,gravity,water board,pay monthly,soft,insufficient,river,communal standpipe multiple,5.8289456176102075,27,functional needs repair
33.43,-4.65,Internal,Tabora,D2,True,True,mono,vwc,pay per bucket,salty,enough,machine dbh,communal standpipe multiple,5.913279930309456,3,functional
34.59,-8.78,Rufiji,Iringa,D4,True,True,gravity,wua,pay monthly,soft,enough,river,communal standpipe multiple,4.762173934797756,33,functional
38.35,-6.64,Wami / Ruvu,Pwani,D1,False,True,ksb,private operator,pay per bucket,soft,enough,river,communal standpipe,2.70805020110221,1,functional
36.96,-6.14,Wami / Ruvu,Morogoro,D1,True,True,ksb,vwc,pay per bucket,salty,enough,machine dbh,communal standpipe,4.605170185988092,5,non functional
36.86,-3.48,Pangani,Arusha,D7,True,True,gravity,wua,unknown,soft,insufficient,spring,communal standpipe,5.886104031450156,17,functional
32.51,-3.45,Lake Tanganyika,Shinyanga,D3,True,True,nira/tanira,wug,unknown,milky,enough,shallow well,hand pump,6.214608098422191,7,functional
36.87,-7.91,Rufiji,Morogoro,D3,True,True,gravity,vwc,pay when scheme fails,soft,enough,river,communal standpipe,5.298317366548036,15,functional
34.71,-4.88,Internal,Singida,D4,True,True,windmill,vwc,pay per bucket,soft,dry,machine dbh,communal standpipe multiple,3.4011973816621555,9,non functional
36.48,-2.49,Internal,Arusha,D6,True,True,gravity,vwc,pay when scheme fails,soft,dry,dam,communal standpipe multiple,5.857933154483459,7,non functional
31.92,-3.24,Lake Tanganyika,Shinyanga,D5,False,True,other,wug,unknown,soft,enough,shallow well,other,6.214608098422191,6,non functional
34.69,-9.14,Rufiji,Iringa,D4,True,True,gravity,vwc,pay when scheme fails,soft,enough,river,communal standpipe,3.970291913552122,37,functional
36.86,-3.65,Pangani,Manyara,D4,True,True,nira/tanira,wug,unknown,salty,insufficient,shallow well,hand pump,5.298317366548036,10,non functional
34.32639000116998,-5.111763689296185,Lake Victoria,Mwanza,D6,True,True,other,vwc,unknown,unknown,dry,shallow well,other,6.194405391104672,15,non functional
32.66,-5.47,Lake Tanganyika,Tabora,D5,True,True,india mark ii,vwc,pay per bucket,soft,enough,shallow well,hand pump,5.737381174257634,12,functional
32.66,-3.53,Lake Victoria,Shinyanga,D3,True,True,gravity,unknown,unknown,unknown,unknown,lake,other,6.214608098422191,7,non functional
30.1,-4.59,Lake Tanganyika,Kigoma,D2,True,True,gravity,water board,pay monthly,soft,insufficient,river,communal standpipe,7.090076835776092,24,non functional
30.6,-3.5,Lake Tanganyika,Kigoma,D1,True,False,nira/tanira,vwc,unknown,soft,insufficient,shallow well,hand pump,4.8283137373023015,2,non functional
38.82,-4.84,Pangani,Tanga,D8,True,True,gravity,vwc,pay monthly,soft,insufficient,spring,communal standpipe,5.19295685089021,31,functional
33.24,-3.01,Lake Victoria,Mwanza,D4,True,True,swn 80,vwc,never pay,soft,enough,machine dbh,hand pump,6.194405391104672,15,functional
32.43,-3.9,Lake Tanganyika,Shinyanga,D3,True,True,other,wug,unknown,milky,enough,shallow well,other,6.214608098422191,6,functional
37.43,-3.29,Pangani,Kilimanjaro,D4,True,True,gravity,vwc,unknown,soft,enough,spring,communal standpipe,4.605170185988092,38,functional
35.76,-4.0,Internal,Manyara,D1,True,True,gravity,water board,pay per bucket,soft,enough,river,communal standpipe,5.541263545158426,27,functional
32.99,-9.37,Lake Nyasa,Mbeya,D5,True,False,gravity,vwc,unknown,soft,enough,spring,communal standpipe,5.737381174257634,11,functional
38.58,-6.8,Wami / Ruvu,Pwani,D2,True,True,mono,vwc,pay per bucket,soft,enough,river,communal standpipe,5.991464547107982,37,functional
33.92,-9.41,Lake Nyasa,Mbeya,D4,True,True,gravity,water authority,unknown,soft,enough,river,communal standpipe,5.4957391006863725,5,non functional
33.91,-1.45,Lake Victoria,Mara,D6,False,False,submersible,vwc,never pay,soft,enough,lake,communal standpipe multiple,5.521460917862246,34,non functional
37.18,-3.43,Pangani,Kilimanjaro,D5,True,True,gravity,water board,pay per bucket,soft,enough,spring,communal standpipe,4.174387269895637,14,functional
35.44,-4.33,Internal,Manyara,D1,True,True,gravity,wua,pay per bucket,soft,enough,spring,communal standpipe multiple,5.4638318050256105,1,functional
33.12,-2.5,Lake Victoria,Mwanza,D2,True,True,other,vwc,never pay,soft,enough,shallow well,other,6.194405391104672,15,non functional
35.01,-10.94,Lake Nyasa,Ruvuma,D3,True,True,gravity,water board,pay monthly,soft,enough,spring,communal standpipe,4.0943445622221,11,functional
35.62,-3.36,Internal,Arusha,D30,True,True,gravity,vwc,pay per bucket,soft,enough,river,communal standpipe,5.521460917862246,11,functional
34.83,-9.04,Rufiji,Iringa,D4,True,True,gravity,wug,pay monthly,soft,enough,spring,communal standpipe,4.605170185988092,0,functional
38.33,-6.46,Wami / Ruvu,Pwani,D1,True,True,ksb,wua,pay per bucket,soft,enough,river,communal standpipe,4.0943445622221,8,functional
31.93,-3.54,Lake Tanganyika,Shinyanga,D5,True,True,nira/tanira,parastatal,unknown,salty,insufficient,shallow well,hand pump,6.214608098422191,6,functional
32.63,-9.25,Lake Rukwa,Mbeya,D6,True,False,nira/tanira,vwc,pay when scheme fails,soft,insufficient,shallow well,hand pump,5.972692541927154,17,non functional
34.64,-9.06,Rufiji,Iringa,D4,True,True,gravity,wua,pay monthly,soft,insufficient,river,communal standpipe,4.442651256490317,33,functional needs repair
38.72,-6.74,Wami / Ruvu,Pwani,D2,True,True,mono,vwc,pay per bucket,soft,enough,river,communal standpipe,5.298317366548036,4,functional
39.66,-7.91,Rufiji,Pwani,D60,True,False,submersible,vwc,never pay,soft,insufficient,machine dbh,communal standpipe multiple,6.551080335043404,4,functional
34.7,-5.76,Rufiji,Singida,D3,True,False,mono,vwc,pay per bucket,salty,enough,machine dbh,communal standpipe,5.521460917862246,5,non functional
34.78,-4.37,Internal,Singida,D1,True,True,afridev,vwc,pay when scheme fails,soft,enough,machine dbh,hand pump,5.3230099791384085,16,functional
34.39823076923077,-4.283019230769231,Lake Victoria,Shinyanga,D1,True,False,nira/tanira,wug,unknown,soft,enough,shallow well,hand pump,6.214608098422191,6,functional
31.26,-7.59,Lake Rukwa,Rukwa,D3,False,False,gravity,vwc,never pay,soft,enough,river,communal standpipe,6.1092475827643655,25,functional
31.57,-1.62,Lake Victoria,Kagera,D3,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.778416335036015,25,functional
35.86,-4.2,Internal,Manyara,D1,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,4.787491742782046,0,functional
32.04,-4.99,Lake Tanganyika,Tabora,D4,True,True,india mark ii,vwc,never pay,soft,enough,shallow well,hand pump,5.4957391006863725,7,non functional
34.88,-4.27,Internal,Singida,D1,True,True,other,vwc,never pay,soft,enough,shallow well,hand pump,5.6131281063880705,19,functional
37.92,-4.52,Pangani,Kilimanjaro,D3,True,True,gravity,vwc,pay monthly,soft,insufficient,spring,communal standpipe,4.02535169073515,3,functional
35.65,-4.42,Internal,Manyara,D1,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,4.7535901911063645,15,functional needs repair
33.45,-4.42,Internal,Tabora,D2,True,True,submersible,vwc,pay per bucket,salty,enough,machine dbh,communal standpipe multiple,5.913279930309456,3,functional
36.23,-2.94,Internal,Arusha,D6,True,True,gravity,vwc,pay when scheme fails,soft,insufficient,river,communal standpipe,5.991464547107982,35,functional needs repair
35.9,-3.36,Internal,Arusha,D1,False,True,gravity,wua,never pay,soft,insufficient,spring,communal standpipe,5.225746673713202,13,non functional
38.97,-10.77,Ruvuma / Southern Coast,Mtwara,D33,True,False,other,vwc,unknown,soft,dry,shallow well,other,5.703782474656201,38,non functional
34.13,-1.14,Lake Victoria,Mara,D6,False,False,gravity,vwc,unknown,unknown,enough,dam,communal standpipe multiple,8.070906088787819,1,functional
37.53,-6.44,Wami / Ruvu,Morogoro,D6,False,True,submersible,vwc,pay per bucket,salty,enough,machine dbh,communal standpipe,5.438079308923196,2,functional
33.59,-9.17,Lake Nyasa,Mbeya,D4,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.4957391006863725,5,functional
31.63,-1.56,Lake Victoria,Kagera,D3,True,True,gravity,vwc,never pay,soft,enough,spring,improved spring,5.778416335036015,25,non functional
33.65,-9.33,Lake Nyasa,Mbeya,D4,True,True,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,5.4957391006863725,5,functional
35.8895238095238,-4.683968253968255,Lake Victoria,Mwanza,D1,True,False,nira/tanira,wug,unknown,soft,enough,shallow well,hand pump,6.194405391104672,16,functional needs repair
38.42,-4.62,Pangani,Tanga,D1,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.19295685089021,37,functional
38.6,-10.24,Ruvuma / Southern Coast,Lindi,D3,True,False,other,vwc,never pay,soft,seasonal,shallow well,other,6.003887067106539,25,non functional
33.68,-9.39,Lake Nyasa,Mbeya,D4,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.4957391006863725,5,functional
31.77,-1.14,Lake Victoria,Kagera,D7,True,True,climax,vwc,never pay,soft,insufficient,river,communal standpipe,5.594862331542801,8,non functional
38.35,-6.64,Wami / Ruvu,Pwani,D1,False,True,ksb,private operator,pay per bucket,soft,enough,river,communal standpipe,2.70805020110221,1,functional
32.88,-3.27,Lake Victoria,Shinyanga,D3,True,True,swn 80,wug,never pay,salty,seasonal,shallow well,hand pump,6.214608098422191,6,functional
33.43,-3.81,Internal,Shinyanga,D3,False,False,other,parastatal,never pay,soft,seasonal,rainwater harvesting,communal standpipe,6.214608098422191,6,functional
30.29,-4.48,Lake Tanganyika,Kigoma,D2,True,True,gravity,water board,pay annually,soft,insufficient,river,communal standpipe multiple,6.476972362889683,39,non functional
36.47666666666666,-3.8466666666666662,Lake Victoria,Shinyanga,D1,True,False,nira/tanira,wug,unknown,soft,enough,shallow well,hand pump,6.214608098422191,6,functional
36.44,-3.13,Internal,Arusha,D1,True,True,gravity,vwc,pay when scheme fails,soft,insufficient,spring,communal standpipe,5.225746673713202,33,functional needs repair
33.69,-1.5,Lake Victoria,Mara,D3,False,True,gravity,vwc,never pay,soft,enough,lake,communal standpipe,5.768320995793772,45,functional needs repair
33.66,-9.31,Lake Nyasa,Mbeya,D4,True,True,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,5.4957391006863725,5,functional
37.58,-3.27,Pangani,Kilimanjaro,D4,True,True,gravity,wua,never pay,soft,insufficient,spring,communal standpipe,4.382026634673881,53,functional
36.84,-3.15,Internal,Arusha,D7,True,True,gravity,wua,never pay,fluoride,insufficient,spring,communal standpipe multiple,5.857933154483459,6,functional
30.97,-6.3,Lake Rukwa,Rukwa,D1,True,True,india mark ii,vwc,pay monthly,soft,enough,machine dbh,hand pump,5.0106352940962555,8,functional
34.88,-10.08,Lake Nyasa,Iringa,D5,True,False,gravity,vwc,pay when scheme fails,soft,enough,river,communal standpipe,3.970291913552122,4,functional
36.8,-2.59,Internal,Arusha,D6,True,True,gravity,vwc,pay when scheme fails,soft,insufficient,river,cattle trough,6.214608098422191,10,functional
33.23,-8.8,Lake Rukwa,Mbeya,D2,True,True,gravity,wug,pay when scheme fails,soft,dry,river,communal standpipe,5.913279930309456,11,non functional
37.42,-3.32,Pangani,Kilimanjaro,D4,True,True,gravity,vwc,unknown,soft,enough,spring,communal standpipe,4.174387269895637,39,functional
30.58,-4.58,Lake Tanganyika,Kigoma,D2,True,False,other,vwc,pay annually,soft,enough,rainwater harvesting,communal standpipe,6.214608098422191,6,functional
34.7,-1.44,Lake Victoria,Mara,D1,True,True,other,vwc,unknown,coloured,enough,shallow well,other,5.703782474656201,5,non functional
33.93,-9.63,Lake Nyasa,Mbeya,D3,True,True,gravity,vwc,never pay,soft,dry,spring,communal standpipe,5.778416335036015,38,non functional
35.92,-5.95,Wami / Ruvu,Dodoma,D5,True,False,mono,vwc,pay per bucket,soft,dry,machine dbh,communal standpipe multiple,5.737381174257634,11,non functional
36.59,-3.38,Pangani,Arusha,D2,True,True,gravity,wua,pay per bucket,soft,enough,spring,other,5.298317366548036,1,functional
