id,longitude,latitude,basin,region,district_code,public_meeting,permit,extraction_type,management,payment,water_quality,quantity,source,waterpoint_type,pop_log,age
43579,32.93,-3.57,Lake Victoria,Shinyanga,DD3,True,True,swn 80,wug,never pay,soft,enough,shallow well,hand pump,5.298317366548036,17
43284,36.61,-3.3,Pangani,Arusha,DD2,True,True,other,vwc,never pay,soft,enough,machine dbh,other,5.0106352940962555,43
2877,36.68,-6.88,Wami / Ruvu,Morogoro,DD1,True,True,swn 80,vwc,never pay,salty,dry,shallow well,hand pump,5.521460917862246,30
21171,30.35,-4.87,Lake Tanganyika,Kigoma,DD2,True,False,nira/tanira,vwc,never pay,salty,enough,shallow well,hand pump,5.768320995793772,6
40982,38.27,-4.66,Pangani,Tanga,DD1,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.598421958998375,26
48396,36.76,-3.39,Pangani,Arusha,DD7,True,True,gravity,vwc,unknown,soft,enough,spring,communal standpipe,4.787491742782046,2
13323,33.65,-2.8,Lake Victoria,Mwanza,DD2,True,True,nira/tanira,vwc,never pay,salty,insufficient,shallow well,hand pump,4.174387269895637,8
28467,34.74,-8.92,Rufiji,Iringa,DD4,True,True,gravity,vwc,pay annually,soft,enough,spring,communal standpipe,4.174387269895637,1
2768,35.09,-4.15,Internal,Manyara,DD3,True,True,mono,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe,5.384495062789089,7
73593,33.25,-8.09,Lake Rukwa,Mbeya,DD1,True,True,afridev,vwc,pay per bucket,soft,enough,shallow well,hand pump,5.703782474656201,8
65164,36.34,-11.18,Ruvuma / Southern Coast,Ruvuma,DD5,True,False,swn 80,parastatal,pay when scheme fails,soft,insufficient,shallow well,hand pump,6.551080335043404,6
69976,35.98,-10.55,Rufiji,Ruvuma,DD5,True,False,other,wug,pay when scheme fails,soft,enough,shallow well,other,4.382026634673881,23
52145,38.99,-10.51,Ruvuma / Southern Coast,Mtwara,DD33,True,False,gravity,vwc,never pay,soft,enough,spring,communal standpipe,3.6888794541139363,18
49259,36.98,-3.27,Pangani,Arusha,DD7,True,True,gravity,vwc,unknown,soft,insufficient,spring,communal standpipe,4.787491742782046,50
23542,35.54,-7.92,Rufiji,Iringa,DD1,True,True,gravity,vwc,pay per bucket,soft,enough,spring,communal standpipe,5.298317366548036,27
69848,37.44,-5.83,Wami / Ruvu,Morogoro,DD6,True,True,swn 80,vwc,never pay,soft,insufficient,shallow well,hand pump,5.598421958998375,15
9305,35.09,-9.56,Lake Nyasa,Iringa,DD4,True,False,gravity,vwc,never pay,soft,enough,spring,communal standpipe,3.1354942159291497,13
14359,38.52,-4.78,Pangani,Tanga,DD1,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,4.174387269895637,39
28925,31.64,-1.43,Lake Victoria,Kagera,DD2,True,True,gravity,vwc,never pay,unknown,dry,spring,communal standpipe,5.298317366548036,11
21243,35.08,-10.8,Ruvuma / Southern Coast,Ruvuma,DD3,True,True,gravity,vwc,unknown,unknown,dry,spring,communal standpipe,5.991464547107982,1
10616,38.64,-10.28,Ruvuma / Southern Coast,Lindi,DD3,True,False,india mark ii,vwc,never pay,salty,insufficient,machine dbh,hand pump,5.940171252720432,25
73667,34.45,-4.4,Internal,Singida,DD1,True,True,nira/tanira,vwc,never pay,soft,enough,machine dbh,hand pump,5.272999558563747,17
20566,33.89,-1.67,Lake Victoria,Mara,DD3,True,True,afridev,vwc,pay monthly,soft,enough,machine dbh,hand pump,5.857933154483459,1
63711,36.85,-3.15,Internal,Arusha,DD7,True,True,submersible,wug,pay monthly,soft,insufficient,machine dbh,communal standpipe,5.204006687076795,4
72840,37.75,-9.54,Ruvuma / Southern Coast,Lindi,DD43,True,True,india mark ii,vwc,unknown,soft,enough,machine dbh,hand pump,5.857933154483459,1
31651,37.16,-6.25,Wami / Ruvu,Morogoro,DD1,True,True,ksb,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe,4.07753744390572,27
3782,34.82,-11.11,Lake Nyasa,Ruvuma,DD3,True,True,gravity,wug,unknown,soft,enough,spring,communal standpipe,4.0943445622221,8
6799,33.68,-1.69,Lake Victoria,Mara,DD3,False,True,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,5.521460917862246,14
21402,37.66,-3.72,Pangani,Kilimanjaro,DD2,True,False,gravity,wua,pay monthly,soft,enough,spring,communal standpipe,2.995732273553991,41
35390,37.48,-3.34,Pangani,Kilimanjaro,DD4,True,True,gravity,water board,pay per bucket,soft,enough,spring,communal standpipe,3.5553480614894135,5
12636,32.42,-3.54,Lake Tanganyika,Shinyanga,DD3,True,True,submersible,unknown,unknown,unknown,unknown,machine dbh,other,4.382026634673881,18
36887,38.01,-4.26,Pangani,Kilimanjaro,DD3,True,True,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe multiple,6.343880434126331,11
20086,38.9,-6.84,Wami / Ruvu,Pwani,DD2,True,True,other,vwc,pay per bucket,soft,insufficient,shallow well,hand pump,3.912023005428146,3
5634,32.8,-4.21,Lake Tanganyika,Tabora,DD1,False,False,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,5.991464547107982,14
48029,34.34,-3.15,Internal,Shinyanga,DD6,True,True,nira/tanira,wug,never pay,soft,enough,shallow well,hand pump,5.598421958998375,14
29927,32.38,-3.84,Lake Tanganyika,Shinyanga,DD3,True,True,other,wug,unknown,milky,insufficient,shallow well,other,4.382026634673881,17
2930,35.38,-10.71,Ruvuma / Southern Coast,Ruvuma,DD2,True,True,gravity,vwc,pay monthly,soft,enough,river,communal standpipe,5.298317366548036,36
41800,38.07,-4.65,Pangani,Tanga,DD2,True,False,ksb,vwc,pay monthly,soft,enough,river,communal standpipe,3.5553480614894135,4
68349,30.21,-4.78,Lake Tanganyika,Kigoma,DD2,True,False,swn 80,vwc,pay monthly,soft,enough,machine dbh,hand pump,7.783224016336037,24
61678,32.1,-4.94,Lake Tanganyika,Tabora,DD4,True,True,ksb,vwc,never pay,soft,dry,machine dbh,communal standpipe,5.768320995793772,7
30270,34.39,-9.29,Lake Nyasa,Iringa,DD4,True,False,gravity,vwc,pay when scheme fails,soft,enough,spring,communal standpipe,3.912023005428146,15
4678,37.35,-3.35,Pangani,Kilimanjaro,DD6,True,True,gravity,water authority,pay per bucket,soft,insufficient,spring,communal standpipe,5.598421958998375,5
9392,36.42,-5.64,Wami / Ruvu,Dodoma,DD3,True,False,mono,vwc,pay per bucket,salty,dry,machine dbh,communal standpipe multiple,6.214608098422191,31
20735,35.0,-8.95,Rufiji,Iringa,DD4,True,False,other - rope pump,vwc,pay when scheme fails,soft,enough,hand dtw,hand pump,4.787491742782046,1
49300,34.02,-1.61,Lake Victoria,Mara,DD3,True,False,gravity,vwc,unknown,soft,enough,machine dbh,communal standpipe multiple,3.6888794541139363,37
70339,33.41,-2.61,Lake Victoria,Mwanza,DD2,True,True,mono,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe,5.991464547107982,8
25572,36.64,-3.26,Pangani,Arusha,DD2,True,True,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,5.0106352940962555,23
61445,34.1,-3.73,Internal,Shinyanga,DD6,True,True,ksb,wua,pay per bucket,soft,enough,shallow well,communal standpipe multiple,5.703782474656201,14
32190,37.29,-5.7,Wami / Ruvu,Tanga,DD7,True,False,swn 80,vwc,never pay,soft,insufficient,shallow well,hand pump,7.495541943884256,23
39189,34.76,-8.85,Rufiji,Iringa,DD4,True,True,gravity,wua,pay monthly,soft,enough,river,communal standpipe,4.718498871295094,0
14853,33.16,-8.41,Lake Rukwa,Mbeya,DD1,True,True,mono,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe,5.298317366548036,10
52207,38.93,-7.72,Rufiji,Pwani,DD53,False,True,nira/tanira,private operator,pay per bucket,soft,enough,shallow well,hand pump,5.438079308923196,4
48035,34.74,-4.9,Internal,Singida,DD4,True,True,nira/tanira,wug,pay monthly,soft,seasonal,shallow well,hand pump,4.663439094112067,10
73122,35.84,-3.25,Internal,Arusha,DD30,True,True,gravity,vwc,pay per bucket,soft,seasonal,river,communal standpipe,4.382026634673881,4
16352,33.33,-3.11,Lake Victoria,Mwanza,DD4,True,True,swn 80,vwc,never pay,soft,enough,shallow well,hand pump,5.438079308923196,6
42721,36.14,-8.94,Rufiji,Morogoro,DD4,True,False,other,vwc,never pay,fluoride,enough,shallow well,other,5.991464547107982,5
15116,39.53,-10.03,Ruvuma / Southern Coast,Lindi,DD62,True,True,india mark ii,vwc,pay per bucket,coloured,enough,machine dbh,hand pump,5.298317366548036,3
7837,38.21,-4.56,Pangani,Tanga,DD1,True,True,gravity,vwc,pay monthly,soft,enough,spring,communal standpipe,5.298317366548036,10
56907,34.66,-4.61,Internal,Singida,DD2,True,True,submersible,vwc,pay monthly,soft,insufficient,machine dbh,communal standpipe,6.476972362889683,13
46382,38.83,-5.1,Pangani,Tanga,DD3,True,False,gravity,vwc,never pay,soft,seasonal,spring,communal standpipe,5.991464547107982,3
64521,31.52,-2.64,Lake Victoria,Kagera,DD8,True,True,swn 80,vwc,never pay,coloured,insufficient,hand dtw,hand pump,4.174387269895637,8
67362,37.88,-5.3,Lake Victoria,Mwanza,DD6,True,True,other,vwc,never pay,soft,insufficient,rainwater harvesting,communal standpipe,5.298317366548036,17
61861,31.71,-8.03,Lake Rukwa,Rukwa,DD4,True,True,india mark ii,vwc,never pay,soft,enough,shallow well,hand pump,6.606650186198215,20
72139,36.64,-5.67,Wami / Ruvu,Manyara,DD5,True,True,mono,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe multiple,7.495541943884256,8
3398,35.03,-2.84,Lake Victoria,Shinyanga,DD1,True,False,nira/tanira,wug,never pay,soft,enough,shallow well,hand pump,4.174387269895637,14
62911,33.59,-9.16,Lake Nyasa,Mbeya,DD4,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.703782474656201,5
48152,37.61,-3.81,Pangani,Kilimanjaro,DD2,True,False,gravity,vwc,pay monthly,soft,insufficient,spring,communal standpipe multiple,3.912023005428146,19
48001,35.87,-8.23,Rufiji,Iringa,DD7,True,True,gravity,vwc,pay annually,soft,enough,river,communal standpipe,4.605170185988092,8
64118,37.36,-2.87,Internal,Arusha,DD6,True,True,gravity,vwc,pay when scheme fails,soft,insufficient,river,communal standpipe,5.703782474656201,3
65793,34.52,-9.31,Lake Nyasa,Iringa,DD4,True,True,gravity,vwc,pay when scheme fails,soft,enough,spring,communal standpipe,3.4011973816621555,13
61557,35.22,-8.54,Rufiji,Iringa,DD2,True,False,swn 80,vwc,never pay,soft,enough,shallow well,hand pump,5.991464547107982,11
32352,37.27,-2.9,Lake Victoria,Mwanza,DD1,True,False,india mark ii,wug,unknown,soft,enough,shallow well,hand pump,5.703782474656201,9
1830,38.79,-6.61,Wami / Ruvu,Pwani,DD2,True,True,mono,private operator,pay per bucket,soft,enough,river,communal standpipe,4.174387269895637,1
50553,33.73,-3.6,Internal,Shinyanga,DD8,True,False,nira/tanira,wug,unknown,salty,insufficient,shallow well,hand pump,5.521460917862246,9
51961,33.55,-3.58,Internal,Shinyanga,DD7,False,False,nira/tanira,private operator,never pay,salty,insufficient,shallow well,hand pump,5.0106352940962555,6
38481,34.35,-8.69,Rufiji,Mbeya,DD7,False,True,gravity,water board,never pay,coloured,seasonal,river,communal standpipe,5.598421958998375,1
48371,34.48,-9.82,Lake Nyasa,Iringa,DD5,True,False,gravity,vwc,pay annually,soft,enough,spring,communal standpipe,3.4011973816621555,16
56540,34.02,-8.85,Rufiji,Mbeya,DD7,True,True,gravity,vwc,never pay,soft,seasonal,river,communal standpipe,6.214608098422191,1
18142,31.94,-3.29,Lake Tanganyika,Shinyanga,DD5,False,True,nira/tanira,wug,unknown,soft,enough,shallow well,hand pump,5.991464547107982,13
72934,33.48,-4.3,Internal,Tabora,DD2,True,False,other,private operator,never pay,soft,enough,machine dbh,other,5.298317366548036,3
39300,36.01,-5.1,Internal,Dodoma,DD1,True,False,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.940171252720432,12
40115,38.43,-11.35,Ruvuma / Southern Coast,Mtwara,DD63,True,True,submersible,vwc,never pay,soft,dry,machine dbh,communal standpipe multiple,4.382026634673881,1
3793,31.28,-7.36,Lake Rukwa,Rukwa,DD3,False,False,swn 80,vwc,unknown,soft,enough,shallow well,hand pump,4.787491742782046,3
59318,31.59,-1.84,Lake Victoria,Kagera,DD3,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.703782474656201,25
68070,38.33,-5.06,Pangani,Tanga,DD2,True,False,afridev,vwc,pay monthly,salty,enough,shallow well,hand pump,5.521460917862246,29
67527,35.86,-6.44,Rufiji,Dodoma,DD4,True,True,nira/tanira,vwc,unknown,soft,dry,shallow well,hand pump,5.4638318050256105,12
34898,32.89,-9.3,Lake Nyasa,Mbeya,DD6,False,False,nira/tanira,vwc,pay when scheme fails,soft,insufficient,shallow well,hand pump,5.991464547107982,17
26592,36.28,-6.74,Rufiji,Dodoma,DD1,True,True,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,6.214608098422191,15
67682,36.61,-3.23,Pangani,Arusha,DD2,True,True,gravity,vwc,unknown,soft,enough,spring,communal standpipe,5.0106352940962555,8
52394,36.64,-3.24,Pangani,Arusha,DD2,True,True,gravity,vwc,pay when scheme fails,soft,enough,spring,communal standpipe,5.0106352940962555,23
32218,35.03,-4.19,Internal,Manyara,DD3,True,True,submersible,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe,5.003946305945459,19
69045,33.37,-3.05,Lake Victoria,Mwanza,DD4,True,True,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,5.298317366548036,6
12808,38.24,-6.08,Wami / Ruvu,Pwani,DD1,True,True,ksb,wua,pay per bucket,soft,enough,river,communal standpipe,3.4011973816621555,8
49250,35.89,-5.25,Internal,Dodoma,DD1,True,False,mono,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe multiple,5.521460917862246,12
64126,34.63,-8.85,Rufiji,Iringa,DD4,True,True,gravity,wua,pay monthly,soft,enough,river,communal standpipe,4.143134726391533,33
64903,36.29,-3.4,Internal,Arusha,DD1,False,True,other,parastatal,never pay,soft,seasonal,rainwater harvesting,communal standpipe,5.940171252720432,13
35165,36.35,-11.19,Ruvuma / Southern Coast,Ruvuma,DD5,True,False,nira/tanira,parastatal,never pay,soft,insufficient,shallow well,hand pump,6.551080335043404,15
9543,33.72,-8.91,Rufiji,Mbeya,DD2,False,False,gravity,wug,pay when scheme fails,soft,enough,river,communal standpipe,5.298317366548036,11
64635,36.7,-8.13,Rufiji,Morogoro,DD3,True,True,swn 80,vwc,pay monthly,soft,insufficient,shallow well,hand pump,6.507277712385012,5
47929,34.74,-9.08,Rufiji,Iringa,DD4,True,True,gravity,vwc,pay when scheme fails,soft,enough,spring,communal standpipe,4.31748811353631,2
28329,39.82,-7.81,Rufiji,Pwani,DD63,True,False,afridev,vwc,never pay,soft,enough,machine dbh,hand pump,3.912023005428146,4
67954,37.64,-3.79,Pangani,Kilimanjaro,DD2,True,False,gravity,water board,never pay,soft,insufficient,spring,communal standpipe,3.7612001156935624,27
16575,38.99,-10.24,Ruvuma / Southern Coast,Lindi,DD53,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.8289456176102075,38
16612,31.36,-8.25,Lake Tanganyika,Rukwa,DD2,True,False,swn 80,vwc,never pay,soft,enough,machine dbh,hand pump,5.135798437050262,20
27003,35.4,-4.34,Internal,Manyara,DD1,True,True,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,5.2832037287379885,4
73324,36.13,-10.46,Rufiji,Ruvuma,DD5,True,True,gravity,vwc,never pay,soft,enough,river,communal standpipe multiple,5.521460917862246,31
7043,32.75,-5.62,Lake Tanganyika,Tabora,DD5,True,True,other,vwc,never pay,soft,seasonal,dam,communal standpipe,5.298317366548036,12
22174,37.54,-3.5,Pangani,Kilimanjaro,DD2,True,False,india mark ii,other,never pay,soft,insufficient,shallow well,hand pump,5.480638923341991,23
19450,36.89,-7.82,Rufiji,Morogoro,DD3,True,True,gravity,vwc,pay monthly,soft,insufficient,river,communal standpipe,5.298317366548036,8
35825,36.74,-7.34,Rufiji,Morogoro,DD1,True,True,gravity,vwc,never pay,soft,enough,river,communal standpipe,5.634789603169249,1
9854,35.87,-5.18,Internal,Dodoma,DD1,True,False,mono,vwc,never pay,soft,enough,machine dbh,communal standpipe multiple,5.703782474656201,12
23254,36.96,-11.31,Ruvuma / Southern Coast,Ruvuma,DD1,True,False,submersible,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe multiple,5.991464547107982,2
72170,33.82,-4.18,Internal,Tabora,DD2,True,True,afridev,vwc,pay per bucket,salty,insufficient,shallow well,hand pump,5.991464547107982,3
61999,39.46,-10.69,Ruvuma / Southern Coast,Mtwara,DD4,True,True,submersible,vwc,never pay,soft,seasonal,machine dbh,communal standpipe,5.703782474656201,31
70354,36.1,-5.48,Wami / Ruvu,Dodoma,DD4,True,True,mono,vwc,unknown,soft,dry,machine dbh,communal standpipe,5.298317366548036,12
6877,32.44,-3.52,Lake Tanganyika,Shinyanga,DD3,True,True,submersible,unknown,unknown,unknown,unknown,machine dbh,other,5.991464547107982,18
47323,34.73,-8.86,Rufiji,Iringa,DD4,True,True,gravity,wua,pay monthly,soft,dry,river,communal standpipe,4.48863636973214,33
48624,36.02,-10.75,Ruvuma / Southern Coast,Ruvuma,DD5,True,True,gravity,vwc,pay when scheme fails,soft,dry,river,communal standpipe,5.886104031450156,30
6148,30.5,-3.62,Lake Tanganyika,Kigoma,DD1,True,False,gravity,unknown,unknown,soft,seasonal,rainwater harvesting,communal standpipe,6.214608098422191,6
59698,38.62,-10.96,Ruvuma / Southern Coast,Mtwara,DD63,True,True,nira/tanira,vwc,never pay,coloured,seasonal,shallow well,other,4.955827057601261,4
67268,32.85,-3.3,Lake Victoria,Shinyanga,DD3,True,True,nira/tanira,wug,never pay,milky,insufficient,shallow well,hand pump,5.991464547107982,17
59174,32.52,-4.0,Lake Tanganyika,Shinyanga,DD3,True,True,gravity,vwc,unknown,soft,dry,other,communal standpipe multiple,4.718498871295094,17
68916,37.04,-7.8,Rufiji,Morogoro,DD3,True,True,swn 80,private operator,never pay,soft,insufficient,shallow well,hand pump,5.521460917862246,16
28358,35.39,-3.51,Internal,Arusha,DD30,True,True,gravity,vwc,pay per bucket,soft,enough,spring,communal standpipe,5.298317366548036,7
57453,35.73,-3.31,Internal,Arusha,DD30,True,True,gravity,vwc,pay per bucket,soft,enough,river,communal standpipe,5.0106352940962555,19
71952,39.21,-8.29,Rufiji,Lindi,DD13,True,True,other,vwc,never pay,salty,enough,shallow well,other,5.87493073085203,20
1761,33.52,-3.44,Internal,Shinyanga,DD8,True,False,gravity,parastatal,unknown,soft,seasonal,rainwater harvesting,communal standpipe,5.521460917862246,9
15234,32.06,-3.35,Lake Tanganyika,Shinyanga,DD5,True,True,nira/tanira,wug,unknown,soft,enough,shallow well,hand pump,5.298317366548036,13
60021,34.52,-9.8,Lake Nyasa,Iringa,DD5,True,False,gravity,vwc,pay annually,soft,seasonal,spring,communal standpipe,4.499809670330265,17
22567,39.16,-6.85,Wami / Ruvu,Dar es Salaam,DD2,True,False,submersible,wug,pay per bucket,soft,enough,machine dbh,communal standpipe,5.703782474656201,13
17695,33.88,-9.41,Lake Nyasa,Mbeya,DD4,True,True,gravity,water authority,unknown,soft,enough,spring,communal standpipe,5.521460917862246,5
19872,34.22,-2.99,Lake Victoria,Shinyanga,DD1,True,False,nira/tanira,wug,pay when scheme fails,soft,enough,shallow well,hand pump,5.703782474656201,13
22828,38.24,-7.78,Rufiji,Pwani,DD53,True,True,mono,vwc,pay per bucket,soft,insufficient,machine dbh,communal standpipe multiple,5.298317366548036,1
34896,30.23,-4.19,Lake Tanganyika,Kigoma,DD2,True,False,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,6.272877006546167,19
35570,33.51,-2.78,Lake Victoria,Mwanza,DD4,True,True,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,5.703782474656201,6
41325,34.04,-1.17,Lake Victoria,Mara,DD6,True,False,submersible,vwc,pay per bucket,soft,enough,lake,communal standpipe multiple,6.214608098422191,20
8831,36.8,-3.45,Pangani,Arusha,DD2,True,True,gravity,vwc,never pay,soft,enough,spring,other,5.0106352940962555,25
5345,38.67,-4.88,Pangani,Tanga,DD2,True,False,gravity,vwc,never pay,soft,enough,spring,communal standpipe,6.396929655216146,1
19379,37.03,-3.37,Pangani,Arusha,DD7,True,True,gravity,vwc,unknown,soft,insufficient,spring,communal standpipe,5.0106352940962555,50
